,CustomerID,Recency,Frequency,Monetary_Value,0
703,13282.0,36,3,1116.54,0
704,13283.0,7,2,93.66,0
705,13284.0,11,1,171.64000000000001,0
706,13285.0,181,4,2609.02,0
707,13291.0,42,1,361.10999999999996,0
708,13292.0,28,2,533.9399999999998,0
709,13294.0,49,2,787.1399999999999,0
710,13295.0,6,1,111.20000000000002,0
711,13296.0,4,1,76.9,0
712,13297.0,57,4,1978.4900000000005,0
713,13298.0,1,1,270.0,0
714,13299.0,5,1,142.5,0
715,13300.0,20,1,371.89000000000004,0
716,13301.0,62,4,520.7699999999999,0
717,13304.0,17,1,229.62,0
718,13305.0,74,10,1828.0599999999995,0
719,13307.0,1,1,15.0,0
720,13308.0,53,3,1370.51,0
721,13309.0,97,5,1330.0599999999995,0
722,13310.0,63,3,990.73,0
723,13311.0,21,2,519.07,0
724,13313.0,66,5,1255.0199999999995,0
725,13314.0,55,3,710.72,0
726,13316.0,85,4,5965.980000000001,0
727,13317.0,120,6,2210.879999999999,0
728,13318.0,20,3,640.76,0
729,13319.0,470,26,10724.199999999986,0
730,13320.0,104,4,1522.6000000000001,0
731,13321.0,10,2,549.6600000000001,0
732,13322.0,20,1,131.86,0
733,13323.0,18,5,736.85,0
734,13324.0,71,10,6585.999999999994,0
735,13325.0,12,1,675.3,0
736,13327.0,98,8,3196.769999999999,0
737,13328.0,17,1,1308.48,0
738,13329.0,17,2,789.0,0
739,13330.0,53,3,1140.9299999999996,0
740,13332.0,20,1,333.04999999999995,0
741,13334.0,231,3,3036.0899999999974,0
742,13336.0,51,1,795.12,0
743,13338.0,18,1,437.02,0
744,13339.0,45,1,730.22,0
745,13340.0,127,7,10380.079999999993,0
746,13341.0,41,1,755.9499999999999,0
747,13343.0,18,1,303.43,0
748,13344.0,115,3,2454.3200000000015,0
749,13345.0,19,1,339.5,0
750,13347.0,7,1,291.36,0
751,13348.0,13,1,223.56,0
752,13349.0,15,1,197.31999999999996,0
753,13350.0,35,2,836.8199999999999,0
754,13351.0,15,1,323.94,0
755,13352.0,22,1,328.18000000000006,0
756,13354.0,49,1,730.0900000000003,0
757,13355.0,30,1,636.2,0
758,13356.0,41,1,762.4400000000002,0
759,13357.0,85,1,597.45,0
760,13358.0,25,1,350.9,0
761,13359.0,22,1,389.55999999999995,0
762,13362.0,148,4,2744.399999999999,0
763,13363.0,58,2,892.5000000000002,0
764,13364.0,9,1,123.36000000000001,0
765,13365.0,125,2,2174.4700000000016,0
766,13366.0,1,1,56.160000000000004,0
767,13368.0,28,2,573.4,0
768,13369.0,8,1,165.98000000000002,0
769,13370.0,39,1,754.8700000000003,0
770,13372.0,19,1,268.44000000000005,0
771,13373.0,150,3,3141.870000000001,0
772,13375.0,36,1,761.6499999999999,0
773,13376.0,44,3,799.8600000000002,0
774,13379.0,94,3,531.1099999999997,0
775,13381.0,171,6,3605.3100000000004,0
776,13382.0,13,1,189.39000000000004,0
777,13384.0,149,7,4077.73,0
778,13385.0,32,1,494.9700000000002,0
779,13388.0,34,2,624.0000000000001,0
780,13389.0,47,3,744.65,0
781,13390.0,13,1,544.0799999999999,0
782,13391.0,1,1,59.8,0
783,13394.0,142,8,2385.1099999999997,0
784,13395.0,20,1,305.8,0
785,13396.0,42,2,1344.6399999999999,0
786,13397.0,36,5,1441.9699999999998,0
787,13398.0,26,1,457.3400000000001,0
788,13402.0,37,2,613.9100000000002,0
789,13403.0,3,1,75.0,0
790,13404.0,11,2,252.48999999999998,0
791,13405.0,23,2,526.55,0
792,13408.0,452,61,26245.699999999986,0
793,13410.0,27,5,943.66,0
794,13411.0,14,1,152.0,0
795,13414.0,23,3,1372.6499999999999,0
796,13416.0,13,2,474.5,0
797,13417.0,27,2,609.0300000000001,0
798,13418.0,296,18,6062.339999999997,0
799,13419.0,13,1,168.95999999999998,0
800,13420.0,7,2,149.35,0
801,13421.0,90,2,1553.5299999999995,0
802,13422.0,127,1,2626.3000000000006,0
803,13425.0,67,3,1422.36,0
804,13426.0,154,10,3562.819999999998,0
805,13427.0,27,3,551.7,0
806,13428.0,69,1,212.20999999999995,0
807,13429.0,64,4,962.2400000000001,0
808,13430.0,46,2,660.01,0
809,13431.0,46,2,1269.0999999999995,0
810,13434.0,10,2,534.24,0
811,13435.0,96,7,3767.57,0
812,13436.0,12,1,196.88999999999996,0
813,13437.0,160,7,3307.3399999999997,0
814,13439.0,49,1,263.69,0
815,13441.0,13,1,296.64000000000004,0
816,13447.0,54,3,1061.98,0
817,13448.0,192,6,3503.670000000002,0
818,13449.0,18,1,274.18,0
819,13450.0,70,6,2033.2200000000003,0
820,13451.0,402,5,2798.379999999999,0
821,13452.0,2,2,590.0,0
822,13453.0,15,2,321.28000000000003,0
823,13455.0,42,2,973.9399999999998,0
824,13456.0,61,6,1733.52,0
825,13458.0,343,14,8491.859999999997,0
826,13460.0,14,2,157.34,0
827,13461.0,23,3,1237.0,0
828,13462.0,9,1,151.5,0
829,13464.0,39,1,646.4800000000001,0
830,13466.0,15,1,272.50000000000006,0
831,13467.0,90,2,1016.0600000000001,0
832,13468.0,257,37,4833.670000000001,0
833,13470.0,10,2,165.0,0
834,13471.0,249,4,2408.409999999999,0
835,13473.0,14,2,307.38,0
836,13474.0,51,1,189.59999999999997,0
837,13475.0,73,4,1249.9200000000005,0
838,13476.0,54,2,1167.2199999999998,0
839,13477.0,77,6,1414.6799999999992,0
840,13479.0,14,2,281.05,0
841,13481.0,103,5,1696.4599999999991,0
842,13482.0,10,1,166.79000000000002,0
843,13483.0,10,1,140.34000000000003,0
844,13484.0,7,1,297.9,0
845,13485.0,23,1,454.24,0
846,13486.0,62,3,1014.7600000000001,0
847,13487.0,31,3,501.5,0
848,13488.0,400,13,8351.210000000001,0
849,13489.0,12,4,427.91999999999996,0
850,13491.0,66,10,985.3100000000001,0
851,13492.0,50,3,1269.8400000000006,0
852,13493.0,6,2,498.63,0
853,13494.0,9,1,138.51,0
854,13495.0,42,5,1810.9899999999998,0
855,13496.0,31,2,606.53,0
856,13497.0,19,2,348.04999999999995,0
857,13499.0,40,5,1080.21,0
858,13500.0,65,3,1166.7700000000002,0
859,13501.0,48,1,1203.1399999999996,0
860,13502.0,17,3,274.29999999999995,0
861,13503.0,16,1,206.34999999999997,0
862,13504.0,21,1,280.93,0
863,13505.0,187,4,3224.999999999997,0
864,13506.0,25,2,438.12000000000006,0
865,13507.0,149,4,2294.149999999999,0
866,13508.0,9,1,100.52000000000001,0
867,13509.0,43,6,964.7200000000001,0
868,13510.0,106,4,1649.4599999999984,0
869,13512.0,11,1,182.05999999999997,0
870,13513.0,10,1,205.09999999999997,0
871,13514.0,3,1,116.80000000000001,0
872,13515.0,53,4,777.12,0
873,13516.0,44,3,1389.4100000000003,0
874,13517.0,121,3,1833.5899999999995,0
875,13518.0,38,1,659.4399999999998,0
876,13519.0,8,1,122.75,0
877,13520.0,80,6,2828.8099999999995,0
878,13521.0,410,3,1048.9200000000003,0
879,13522.0,5,1,125.80000000000001,0
880,13523.0,169,5,3866.78,0
881,13524.0,22,5,543.4800000000001,0
882,13525.0,5,2,577.9,0
883,13527.0,217,7,2225.4300000000007,0
884,13529.0,15,2,307.76,0
885,13531.0,16,2,307.90000000000003,0
886,13532.0,59,1,188.70999999999992,0
887,13533.0,69,3,247.27000000000004,0
888,13534.0,261,25,4975.4800000000105,0
889,13536.0,178,7,3439.7899999999986,0
890,13538.0,25,7,1280.85,0
891,13539.0,31,3,496.34,0
892,13544.0,74,2,242.60999999999999,0
893,13546.0,88,3,593.6399999999998,0
894,13548.0,107,2,590.4199999999997,0
895,13549.0,47,7,838.0999999999999,0
896,13551.0,2,1,56.1,0
897,13552.0,103,12,3577.770000000001,0
898,13555.0,129,4,3992.030000000002,0
899,13557.0,29,2,521.9599999999999,0
900,13558.0,162,4,562.1399999999999,0
901,13560.0,30,1,168.54000000000002,0
902,13561.0,13,1,60.260000000000005,0
903,13562.0,62,3,1334.709999999999,0
904,13563.0,43,2,738.48,0
905,13564.0,76,2,1128.4300000000005,0
906,13565.0,36,2,234.37000000000006,0
907,13566.0,168,2,844.8499999999999,0
908,13568.0,40,1,174.80000000000004,0
909,13569.0,76,2,328.04999999999995,0
910,13570.0,24,1,227.96000000000004,0
911,13571.0,313,12,1908.2500000000005,0
912,13572.0,30,1,1303.75,0
913,13573.0,24,2,289.73,0
914,13575.0,45,5,714.3699999999997,0
915,13576.0,109,18,5972.720000000002,0
916,13577.0,72,4,1401.1999999999991,0
917,13579.0,23,2,467.03999999999996,0
918,13581.0,7,1,47.2,0
919,13583.0,40,1,650.91,0
920,13584.0,20,1,79.35000000000002,0
921,13587.0,8,1,712.4,0
922,13588.0,168,9,2409.6499999999983,0
923,13589.0,19,2,364.0,0
924,13590.0,73,6,1485.2399999999996,0
925,13591.0,53,3,1026.13,0
926,13592.0,15,4,230.10999999999996,0
927,13593.0,113,5,1739.3800000000008,0
928,13594.0,25,1,394.46999999999997,0
929,13596.0,165,2,692.89,0
930,13598.0,38,1,173.9300000000001,0
931,13599.0,220,21,4486.869999999999,0
932,13600.0,11,1,141.95,0
933,13601.0,84,2,609.7500000000002,0
934,13602.0,23,1,428.88999999999993,0
935,13603.0,26,1,161.82,0
936,13606.0,42,3,249.93999999999997,0
937,13607.0,91,1,650.2299999999999,0
938,13610.0,207,7,1035.9500000000003,0
939,13611.0,70,3,1135.59,0
940,13614.0,186,4,1556.3100000000006,0
941,13615.0,17,1,282.9,0
942,13617.0,41,3,528.48,0
943,13618.0,12,1,163.66000000000003,0
944,13621.0,19,1,213.85,0
945,13623.0,62,5,619.7799999999999,0
946,13626.0,19,1,257.22999999999996,0
947,13627.0,87,5,1576.9700000000003,0
948,13629.0,34,10,2506.3599999999997,0
949,13630.0,57,7,1576.2799999999997,0
950,13631.0,11,11,3070.42,0
951,13632.0,120,5,1778.29,0
952,13634.0,165,5,1433.7800000000002,0
953,13635.0,60,1,1020.6300000000002,0
954,13636.0,56,5,832.7199999999999,0
955,13637.0,92,3,751.6899999999998,0
956,13638.0,7,1,112.14000000000001,0
957,13639.0,40,1,1033.3400000000001,0
958,13642.0,64,1,348.0899999999999,0
959,13643.0,26,3,480.9400000000001,0
960,13644.0,136,4,2466.500000000001,0
961,13645.0,5,1,252.1,0
962,13647.0,78,4,1660.42,0
963,13649.0,19,2,286.40000000000003,0
964,13650.0,91,6,1712.1399999999999,0
965,13651.0,5,1,79.2,0
966,13652.0,60,3,1043.3799999999999,0
967,13654.0,149,5,2414.33,0
968,13655.0,56,2,932.9700000000004,0
969,13656.0,45,2,330.45,0
970,13657.0,16,2,382.13999999999993,0
971,13658.0,104,5,2552.170000000003,0
972,13659.0,91,2,1349.7900000000009,0
973,13662.0,52,3,885.1600000000002,0
974,13663.0,13,1,189.47,0
975,13666.0,11,3,73.75000000000001,0
976,13667.0,75,1,272.54999999999984,0
977,13668.0,422,21,5945.589999999988,0
978,13669.0,9,2,218.55,0
979,13670.0,25,1,349.70000000000016,0
980,13672.0,2,2,60.84,0
981,13673.0,65,2,396.9199999999999,0
982,13675.0,21,2,424.24,0
983,13678.0,9,1,112.67999999999999,0
984,13680.0,172,4,2632.0600000000013,0
985,13681.0,50,4,739.0500000000001,0
986,13682.0,1,1,25.5,0
987,13684.0,24,1,44.580000000000005,0
988,13685.0,34,7,3115.430000000001,0
989,13686.0,8,1,72.0,0
990,13689.0,5,1,731.0,0
991,13690.0,9,1,172.25,0
992,13692.0,52,3,1477.8200000000004,0
993,13694.0,450,46,52135.33999999999,1
994,13695.0,85,15,2418.029999999999,0
995,13697.0,12,1,151.3,0
996,13699.0,14,1,308.58,0
997,13700.0,183,10,2169.9399999999996,0
998,13703.0,1,1,99.5,0
999,13704.0,119,9,2113.759999999999,0
1000,13705.0,28,3,711.8600000000001,0
1001,13706.0,20,1,330.78999999999996,0
1002,13707.0,41,2,671.9500000000002,0
1003,13708.0,45,1,277.0799999999999,0
1004,13709.0,314,13,6018.550000000006,0
1005,13710.0,7,1,160.07999999999998,0
1006,13711.0,12,2,234.36,0
1007,13712.0,10,1,228.83999999999997,0
1008,13715.0,86,5,913.7099999999997,0
1009,13716.0,16,1,112.31,0
1010,13717.0,87,6,1261.57,0
1011,13718.0,7,2,109.15,0
1012,13719.0,55,5,937.2000000000002,0
1013,13720.0,39,4,739.4999999999999,0
1014,13721.0,25,1,477.14,0
1015,13722.0,81,3,2256.010000000001,0
1016,13723.0,6,1,199.85000000000002,0
1017,13725.0,95,8,1852.5300000000004,0
1018,13726.0,40,2,1060.9400000000005,0
1019,13727.0,20,2,333.4800000000001,0
1020,13728.0,62,6,1000.2399999999999,0
1021,13730.0,43,2,752.5999999999998,0
1022,13731.0,31,2,509.45999999999987,0
1023,13732.0,26,1,370.44000000000005,0
1024,13735.0,189,4,2752.2899999999977,0
1025,13736.0,167,2,689.6600000000001,0
1026,13737.0,24,1,291.78,0
1027,13739.0,3,1,216.9,0
1028,13740.0,17,1,257.39,0
1029,13741.0,29,3,592.63,0
1030,13742.0,304,11,2940.0200000000004,0
1031,13743.0,41,7,1341.5999999999997,0
1032,13744.0,66,2,1115.25,0
1033,13745.0,23,1,281.5799999999999,0
1034,13747.0,1,1,79.6,0
1035,13748.0,28,5,948.2499999999998,0
1036,13750.0,21,5,1577.2099999999998,0
1037,13751.0,7,1,123.3,0
1038,13752.0,70,6,1079.68,0
1039,13753.0,35,1,741.26,0
1040,13754.0,11,2,272.4,0
1041,13755.0,268,9,1838.4400000000014,0
1042,13756.0,137,14,5081.819999999994,0
1043,13758.0,112,7,2978.2000000000007,0
1044,13759.0,25,2,659.41,0
1045,13760.0,52,2,272.04,0
1046,13761.0,69,2,1060.15,0
1047,13762.0,7,1,306.72,0
1048,13763.0,14,1,1624.9599999999998,0
1049,13764.0,186,3,1354.9299999999998,0
1050,13767.0,335,37,16061.710000000005,0
1051,13769.0,125,10,2619.5099999999998,0
1052,13771.0,116,4,2547.350000000001,0
1053,13772.0,169,3,1103.7599999999998,0
1054,13774.0,22,1,344.99999999999994,0
1055,13777.0,145,30,14730.24,0
1056,13778.0,7,1,124.19999999999999,0
1057,13780.0,52,2,342.93,0
1058,13781.0,17,1,127.84000000000002,0
1059,13782.0,102,6,810.4199999999992,0
1060,13784.0,22,11,2072.19,0
1061,13786.0,3,1,99.6,0
1062,13787.0,31,2,309.04,0
1063,13790.0,21,1,261.8,0
1064,13791.0,10,2,1337.0,0
1065,13792.0,13,2,195.54999999999995,0
1066,13798.0,272,54,26986.289999999964,0
1067,13799.0,38,2,671.1600000000002,0
1068,13800.0,32,1,533.1199999999998,0
1069,13801.0,20,1,276.9,0
1070,13802.0,50,3,3920.040000000001,0
1071,13803.0,16,1,260.47,0
1072,13804.0,134,7,2585.2400000000007,0
1073,13805.0,8,2,378.6,0
1074,13806.0,10,1,256.38,0
1075,13807.0,6,1,96.69999999999999,0
1076,13808.0,66,5,1508.4,0
1077,13809.0,10,1,125.55000000000001,0
1078,13810.0,32,2,827.5099999999998,0
1079,13811.0,10,2,519.75,0
1080,13812.0,32,3,467.1499999999999,0
1081,13813.0,56,4,1010.5199999999999,0
1082,13814.0,54,2,1529.3200000000002,0
1083,13815.0,162,4,3420.619999999998,0
1084,13816.0,21,2,394.31999999999994,0
1085,13817.0,22,2,328.9799999999999,0
1086,13819.0,34,3,1075.55,0
1087,13821.0,55,2,369.11,0
1088,13822.0,82,2,580.75,0
1089,13823.0,37,2,869.46,0
1090,13824.0,43,5,1593.9399999999998,0
1091,13826.0,7,1,139.0,0
1092,13827.0,87,3,396.4599999999998,0
1093,13828.0,15,1,209.49000000000004,0
1094,13831.0,62,6,1137.31,0
1095,13832.0,3,1,52.199999999999996,0
1096,13833.0,29,1,384.7999999999999,0
1097,13835.0,47,4,721.4099999999999,0
1098,13837.0,17,2,255.81,0
1099,13838.0,158,4,629.9199999999998,0
1100,13841.0,1,1,85.0,0
1101,13842.0,197,9,3210.159999999999,0
1102,13844.0,20,1,361.62,0
1103,13845.0,9,1,312.98,0
1104,13846.0,54,3,849.7600000000003,0
1105,13848.0,5,3,1255.0,0
1106,13849.0,91,2,1400.9500000000003,0
1107,13850.0,90,1,1533.08,0
1108,13851.0,80,3,2616.0599999999995,0
1109,13853.0,23,1,1090.14,0
1110,13854.0,106,25,7962.4,0
1111,13856.0,12,3,366.9,0
1112,13858.0,11,1,216.16999999999996,0
1113,13859.0,27,1,192.30999999999997,0
1114,13860.0,74,5,1210.5000000000002,0
1115,13862.0,134,8,2142.9800000000014,0
1116,13863.0,18,1,285.8,0
1117,13865.0,30,4,501.56,0
1118,13866.0,7,1,145.67,0
1119,13867.0,57,3,951.69,0
1120,13868.0,24,2,3047.77,0
1121,13869.0,287,4,2891.960000000003,0
1122,13870.0,111,8,2664.5900000000006,0
1123,13871.0,310,13,5921.800000000005,0
1124,13873.0,19,3,331.34000000000003,0
1125,13874.0,15,1,412.44999999999993,0
1126,13875.0,93,5,1628.3900000000003,0
1127,13876.0,7,1,122.69999999999999,0
1128,13877.0,3,1,117.24000000000001,0
1129,13878.0,36,1,1281.53,0
1130,13880.0,154,13,3016.810000000001,0
1131,13881.0,175,20,16977.839999999993,0
1132,13882.0,60,5,1072.93,0
1133,13883.0,142,5,2674.479999999998,0
1134,13884.0,52,5,684.75,0
1135,13885.0,25,2,457.4000000000001,0
1136,13886.0,15,1,226.96000000000004,0
1137,13887.0,15,1,264.23,0
1138,13888.0,37,2,557.38,0
1139,13889.0,15,1,416.9,0
1140,13890.0,102,10,1789.8899999999996,0
1141,13892.0,24,4,590.13,0
1142,13893.0,17,1,754.6999999999999,0
1143,13894.0,23,3,469.92,0
1144,13895.0,112,4,2414.8199999999997,0
1145,13897.0,16,1,296.15999999999997,0
1146,13898.0,11,1,140.93,0
1147,13899.0,19,2,388.52000000000004,0
1148,13900.0,42,3,723.2499999999997,0
1149,13901.0,129,5,2568.8800000000006,0
1150,13904.0,26,2,332.63999999999993,0
1151,13908.0,114,4,2222.3499999999995,0
1152,13911.0,132,9,2314.009999999999,0
1153,13914.0,32,2,611.4499999999999,0
1154,13917.0,18,2,272.04,0
1155,13918.0,30,2,1212.8400000000001,0
1156,13919.0,22,2,306.81,0
1157,13922.0,5,1,124.54999999999998,0
1158,13923.0,20,1,351.13000000000005,0
1159,13924.0,112,6,1766.7300000000005,0
1160,13925.0,41,4,678.2499999999999,0
1161,13926.0,9,1,180.8,0
1162,13927.0,17,1,253.39,0
1163,13928.0,24,4,407.57,0
1164,13929.0,7,2,763.75,0
1165,13930.0,17,2,337.3399999999999,0
1166,13931.0,53,2,1137.4300000000003,0
1167,13932.0,16,1,307.4,0
1168,13933.0,23,2,608.7899999999998,0
1169,13934.0,30,1,901.7999999999997,0
1170,13936.0,22,1,318.28000000000003,0
1171,13937.0,9,1,158.85,0
1172,13938.0,7,1,71.66,0
1173,13939.0,32,3,455.35999999999984,0
1174,13940.0,48,4,824.14,0
1175,13941.0,40,5,4843.68,0
1176,13946.0,9,3,306.57,0
1177,13947.0,5,1,90.6,0
1178,13948.0,3,1,101.99999999999999,0
1179,13949.0,153,6,2337.1399999999976,0
1180,13950.0,33,4,645.7600000000001,0
1181,13951.0,37,3,643.25,0
1182,13952.0,117,2,2778.84,0
1183,13953.0,13,7,3354.8800000000006,0
1184,13954.0,23,2,399.92,0
1185,13955.0,32,2,303.15999999999997,0
1186,13956.0,138,5,969.94,0
1187,13959.0,74,3,497.3099999999997,0
1188,13960.0,12,2,230.22,0
1189,13962.0,11,2,169.55,0
1190,13963.0,30,4,540.04,0
1191,13967.0,1,1,45.0,0
1192,13969.0,588,18,8743.810000000003,0
1193,13971.0,139,8,2605.2,0
1194,13972.0,14,2,173.65000000000006,0
1195,13973.0,10,1,245.2,0
1196,13974.0,28,1,413.59,0
1197,13975.0,315,6,2327.9099999999994,0
1198,13976.0,8,1,327.68000000000006,0
1199,13978.0,14,2,195.94,0
1200,13979.0,53,1,849.0700000000002,0
1201,13980.0,11,1,200.14000000000001,0
1202,13982.0,103,4,1474.9099999999999,0
1203,13983.0,106,12,2592.93,0
1204,13984.0,13,5,672.1100000000001,0
1205,13985.0,327,15,6578.810000000004,0
1206,13986.0,13,1,320.46000000000004,0
1207,13988.0,207,6,3740.4500000000016,0
1208,13989.0,40,2,1173.9199999999998,0
1209,13990.0,14,1,271.3,0
1210,13991.0,78,6,846.8399999999999,0
1211,13992.0,5,1,76.8,0
1212,13993.0,107,9,3050.7599999999993,0
1213,13994.0,149,6,2227.4400000000005,0
1214,13995.0,85,5,1383.4899999999998,0
1215,13999.0,199,12,3721.460000000003,0
1216,14000.0,9,1,404.06000000000006,0
1217,14001.0,36,3,1665.58,0
1218,14002.0,40,2,432.6300000000001,0
1219,14004.0,168,7,4499.4400000000005,0
1220,14005.0,78,5,2758.5000000000005,0
1221,14006.0,30,3,962.1899999999999,0
1222,14009.0,41,2,676.1099999999999,0
1223,14012.0,9,1,263.40000000000003,0
1224,14013.0,34,3,473.02,0
1225,14014.0,28,1,386.4999999999999,0
1226,14015.0,20,1,917.34,0
1227,14016.0,140,4,3955.3299999999995,0
1228,14019.0,66,3,1421.6100000000004,0
1229,14020.0,37,2,591.8,0
1230,14021.0,21,3,614.2,0
1231,14022.0,24,1,373.1,0
1232,14023.0,31,2,584.0699999999998,0
1233,14024.0,14,2,286.09999999999997,0
1234,14027.0,6,1,104.82000000000002,0
1235,14029.0,13,2,432.26,0
1236,14030.0,204,8,2091.88,0
1237,14031.0,223,19,15080.719999999992,0
1238,14032.0,141,11,2942.740000000001,0
1239,14034.0,84,3,646.7700000000001,0
1240,14035.0,52,5,1191.2299999999998,0
1241,14036.0,35,1,568.8999999999999,0
1242,14037.0,27,2,145.95000000000005,0
1243,14038.0,84,3,1415.979999999999,0
1244,14039.0,6,1,152.2,0
1245,14040.0,215,12,3144.8500000000004,0
1246,14041.0,16,1,86.99999999999999,0
1247,14044.0,193,4,582.4199999999994,0
1248,14045.0,5,3,1417.1999999999998,0
1249,14046.0,7,1,81.6,0
1250,14047.0,31,5,1227.0099999999998,0
1251,14048.0,70,1,332.77999999999986,0
1252,14049.0,465,4,5516.379999999995,0
1253,14050.0,51,2,705.9800000000001,0
1254,14051.0,183,23,11324.889999999996,0
1255,14052.0,55,1,222.85999999999993,0
1256,14053.0,4,2,260.25,0
1257,14054.0,6,1,92.46,0
1258,14055.0,10,1,725.6400000000001,0
1259,14056.0,1089,23,8137.199999999982,0
1260,14057.0,278,17,6175.1100000000015,0
1261,14059.0,8,1,183.59999999999997,0
1262,14060.0,194,19,5947.719999999998,0
1263,14062.0,97,12,8722.67,0
1264,14064.0,71,5,1196.5499999999997,0
1265,14066.0,7,1,152.55,0
1266,14067.0,45,2,343.42,0
1267,14068.0,21,1,225.45000000000002,0
1268,14071.0,293,8,1372.7700000000025,0
1269,14073.0,11,1,125.54,0
1270,14075.0,43,3,942.2599999999998,0
1271,14076.0,40,1,103.86999999999998,0
1272,14077.0,39,5,490.21,0
1273,14078.0,55,6,1020.6400000000001,0
1274,14079.0,12,1,375.09999999999997,0
1275,14080.0,4,1,45.599999999999994,0
1276,14081.0,134,2,852.02,0
1277,14082.0,29,1,182.24999999999997,0
1278,14083.0,159,9,916.0199999999998,0
1279,14085.0,407,17,4156.07,0
1280,14087.0,59,1,173.75,0
1281,14088.0,538,13,46767.200000000004,1
1282,14089.0,14,1,161.0,0
1283,14090.0,1,1,76.32000000000001,0
1284,14092.0,208,14,3899.9100000000026,0
1285,14093.0,97,1,416.7799999999999,0
1286,14096.0,4558,17,48391.75999999984,1
1287,14098.0,19,1,144.41999999999996,0
1288,14099.0,222,11,2621.73,0
1289,14100.0,25,1,191.95000000000002,0
1290,14101.0,35,6,5976.79,0
1291,14102.0,74,5,1338.2300000000002,0
1292,14104.0,13,2,183.32,0
1293,14105.0,74,1,1266.2300000000002,0
1294,14107.0,115,7,2369.1500000000005,0
1295,14108.0,32,2,558.4300000000001,0
1296,14109.0,8,1,127.2,0
1297,14110.0,138,12,5093.219999999999,0
1298,14111.0,10,4,692.85,0
1299,14112.0,148,7,2657.3499999999967,0
1300,14113.0,31,4,1739.7200000000003,0
1301,14114.0,13,2,352.29999999999995,0
1302,14116.0,65,5,1240.51,0
1303,14117.0,3,1,90.0,0
1304,14121.0,147,4,2578.4500000000003,0
1305,14124.0,5,1,419.58000000000004,0
1306,14125.0,159,3,2617.270000000002,0
1307,14126.0,14,3,670.73,0
1308,14127.0,35,3,561.2099999999999,0
1309,14128.0,44,2,604.8000000000002,0
1310,14129.0,52,5,1123.86,0
1311,14130.0,64,1,456.81,0
1312,14132.0,196,11,3527.5300000000007,0
1313,14133.0,25,3,540.1399999999999,0
1314,14135.0,120,15,4384.910000000001,0
1315,14138.0,47,2,982.3800000000005,0
1316,14139.0,26,1,415.81999999999994,0
1317,14140.0,66,2,935.0499999999996,0
1318,14141.0,40,4,915.1300000000002,0
1319,14142.0,22,1,311.81000000000006,0
1320,14143.0,7,1,115.8,0
1321,14145.0,2,2,594.0,0
1322,14146.0,204,5,4117.32,0
1323,14147.0,5,2,483.4,0
1324,14148.0,3,1,157.2,0
1325,14149.0,22,1,345.4000000000001,0
1326,14150.0,24,2,633.5600000000001,0
1327,14152.0,42,2,522.05,0
1328,14154.0,51,2,1335.1200000000003,0
1329,14155.0,1,1,17.85,0
1330,14156.0,1313,52,113198.65999999977,1
1331,14157.0,43,2,369.5800000000001,0
1332,14158.0,40,1,497.16000000000014,0
1333,14159.0,1060,11,4100.389999999992,0
1334,14161.0,99,3,1004.1699999999998,0
1335,14162.0,24,2,271.96000000000004,0
1336,14163.0,38,4,1456.89,0
1337,14164.0,28,2,1616.7700000000002,0
1338,14165.0,20,1,104.01,0
1339,14167.0,22,4,129.94000000000003,0
1340,14171.0,50,1,310.61999999999995,0
1341,14173.0,27,4,407.94000000000005,0
1342,14174.0,22,1,125.21000000000001,0
1343,14175.0,140,3,3099.200000000001,0
1344,14176.0,26,4,455.69999999999993,0
1345,14177.0,36,3,533.56,0
1346,14178.0,315,7,1571.5400000000004,0
1347,14179.0,159,2,692.2799999999999,0
1348,14180.0,211,25,4239.919999999997,0
1349,14184.0,24,1,452.89,0
1350,14185.0,3,1,197.65,0
1351,14188.0,59,6,1817.66,0
1352,14189.0,251,15,4367.339999999999,0
1353,14191.0,222,13,3746.660000000001,0
1354,14193.0,37,2,778.39,0
1355,14194.0,546,21,10740.13999999999,0
1356,14195.0,6,2,767.2,0
1357,14196.0,5,1,172.32,0
1358,14198.0,35,4,640.55,0
1359,14199.0,2,1,185.39999999999998,0
1360,14201.0,33,7,700.28,0
1361,14204.0,40,1,145.83,0
1362,14205.0,22,2,429.90000000000003,0
1363,14206.0,20,1,328.1599999999999,0
1364,14208.0,9,1,141.24,0
1365,14209.0,78,6,1643.53,0
1366,14210.0,87,6,1676.4700000000003,0
1367,14211.0,104,9,2056.8999999999996,0
1368,14212.0,9,1,1070.48,0
1369,14214.0,56,5,807.8799999999998,0
1370,14215.0,102,6,1716.1600000000008,0
1371,14216.0,54,4,1694.9999999999998,0
1372,14217.0,92,17,1868.58,0
1373,14218.0,7,1,103.06,0
1374,14219.0,6,1,86.46000000000001,0
1375,14220.0,20,2,617.3999999999999,0
1376,14221.0,182,9,3077.4999999999995,0
1377,14222.0,36,1,604.97,0
1378,14223.0,58,3,973.01,0
1379,14224.0,113,4,1034.68,0
1380,14226.0,66,5,2215.19,0
1381,14227.0,160,10,3038.060000000001,0
1382,14229.0,40,3,1547.2,0
1383,14231.0,46,3,788.51,0
1384,14232.0,102,5,1866.6600000000005,0
1385,14233.0,35,4,1462.7200000000007,0
1386,14234.0,134,4,736.3800000000001,0
1387,14235.0,73,5,2537.8599999999997,0
1388,14236.0,13,2,477.41999999999996,0
